,Close,Open,High,Low,Volume
2024-08-12 13:29:11.845878,1869.6173460924485,1869.187355190423,1884.0484990188252,1858.925841307341,56717.14371750334
2024-08-13 13:29:11.845878,1887.6757944710125,1872.3850061552587,1906.1609783334627,1865.0286426393295,109738.04540017022
2024-08-14 13:29:11.845878,1924.533830199427,1940.067451964551,1956.48995811654,1891.2358543237394,130481.04749152511
2024-08-15 13:29:11.845878,1921.1051372676723,1921.591244516298,1939.265687128386,1905.4907834019411,99013.90769829265
2024-08-16 13:29:11.845878,1934.9575842272156,1947.5377016951759,1966.42895940862,1921.1366461959253,133730.73249199797
2024-08-19 13:29:11.845878,1948.1726734210033,1940.7539204847244,1964.8034597931,1938.7245628726116,115906.88624397268
2024-08-20 13:29:11.845878,1947.1243969300492,1956.1852846421177,1965.8769583308565,1936.5188293435738,128836.79558294294
2024-08-21 13:29:11.845878,1958.1403011865016,1967.815138216536,1980.9321469562633,1932.646266155462,87480.77414508573
2024-08-22 13:29:11.845878,1966.4006073555338,1971.6910301630185,1989.174324205353,1946.713941338734,87525.08979584753
2024-08-23 13:29:11.845878,1946.15573571326,1945.5165202323496,1968.9898461962578,1927.125989173399,53143.98013633994
2024-08-26 13:29:11.845878,1996.6049375673476,1986.9173694910212,2009.1491294946704,1964.2028477435215,136271.97695577107
2024-08-27 13:29:11.845878,1976.4748978061305,1968.1279753658503,1992.2002704459035,1958.0715022993822,92014.43791429148
2024-08-28 13:29:11.845878,1975.8032536647117,1979.4444416972444,1989.5752717248445,1954.273414414672,97398.46626800214
2024-08-29 13:29:11.845878,1953.6682714044928,1967.2173704092554,1969.4241161979273,1933.629926352611,61401.128016007446
2024-08-30 13:29:11.845878,1949.4320730097909,1944.38909998217,2758.0138968198294,1933.2874142096696,65181.660349417936
2024-09-02 13:29:11.845878,1926.4322807269123,1938.7413934145725,1943.4031029294906,1363.482174378724,130915.5823430612
2024-09-03 13:29:11.845878,1942.1373232708152,1927.9025386984993,2752.2666251743744,1907.556536249428,106372.06424761532
2024-09-04 13:29:11.845878,1970.3567161458525,1982.761731234398,2003.0428429994013,1385.105442179132,124807.23935791
2024-09-05 13:29:11.845878,1947.9959022284795,1939.552600762744,2750.748424416954,1926.01625368835,141037.09140891672
2024-09-06 13:29:11.845878,1962.0255934462189,1956.8255608441614,2788.3889231579265,1938.133761688099,72756.50715097583
2024-09-09 13:29:11.845878,1939.1150918330504,1949.2336132994947,1958.1372239800041,1368.1368007395606,89364.89982548752
2024-09-10 13:29:11.845878,1939.4428956920074,1931.520246158943,2746.447025446198,1908.7342981376732,100233.8675643856
2024-09-11 13:29:11.845878,1925.9186681908495,1931.4681903140308,1946.108667457465,1366.9549061384332,146463.12296098855
2024-09-12 13:29:11.845878,1910.732447129751,1921.4277452955023,1940.8019281402505,1355.7828197826514,64722.81113297652
2024-09-13 13:29:11.845878,1933.606949896423,1937.1064871516542,1939.852331106671,1366.3435328624862,143944.8735828376
2024-09-16 13:29:11.845878,1910.4604312009953,1926.0353021388005,1939.6464765291942,1353.891140650805,84932.09341565348
2024-09-17 13:29:11.845878,1890.5572475706772,1886.3301445450895,2681.82527583119,1874.5657323192265,124076.55921728161
2024-09-18 13:29:11.845878,1871.9050344216614,1865.6416836657647,2640.2811979164107,1858.292131947807,52280.66272707682
2024-09-19 13:29:11.845878,1852.6087398441837,1856.2009129570922,1865.7356838566825,1310.9653791608964,69740.53444875356
2024-09-20 13:29:11.845878,1851.3857943586902,1846.2254848971245,2603.634534464807,1837.1112158354003,130618.9772985486
2024-09-23 13:29:11.845878,1873.3202258603405,1872.599290388002,2644.658359362704,1865.362084348768,146259.71341105615
2024-09-24 13:29:11.845878,1878.9151456924799,1880.7754453253772,1883.5933835406086,1330.859105452135,84791.28159106137
2024-09-25 13:29:11.845878,1871.110670540152,1866.1520696874206,2650.305618253485,1860.915406789616,73898.82212730327
2024-09-26 13:29:11.845878,1860.2930849383847,1866.125742618645,1881.9903784586202,1320.483977408209,53843.86873847321
2024-09-27 13:29:11.845878,1933.5186530765648,1941.6880968748094,1955.8884418817124,1363.4701932222783,98839.85487303781
2024-09-30 13:29:11.845878,1940.6300254423898,1939.2084992495256,2751.8425636165584,1920.1219411347406,140032.28807956201
2024-10-01 13:29:11.845878,1956.2181442770989,1979.6634978179675,1989.2646795230985,1388.8560939647482,58531.221079359326
2024-10-02 13:29:11.845878,2015.3453785796178,2011.7102464711093,2845.3976348668552,2009.904194433641,53193.465196390025
2024-10-03 13:29:11.845878,2045.3096016979018,2042.068999316973,2871.6107164648784,2039.4352300145968,117399.06721666137
2024-10-04 13:29:11.845878,2007.3050156974184,1991.6875193191952,2816.6335584331496,1975.6184795584686,63546.20504239732
2024-10-07 13:29:11.845878,1975.169007372302,1971.2500848118877,2793.9865203977606,1963.1256835203328,126058.46022084462
2024-10-08 13:29:11.845878,1996.2345061452995,1997.1820556965974,2011.5287146075675,1399.0090919939187,76983.6909711607
2024-10-09 13:29:11.845878,2033.1121355728656,2026.6842762752367,2884.413781858281,1999.9008163560184,115669.92854150203
2024-10-10 13:29:11.845878,2030.561866238033,2017.3926276653426,2852.7647102397827,1994.5683315530696,104301.49666805885
2024-10-11 13:29:11.845878,2041.0163281229363,2050.3943814594636,2063.173106035978,1440.7726160294524,55461.390494860396
2024-10-14 13:29:11.845878,2041.178219154951,2037.2552403408704,2900.5089645714456,2023.500064566338,80605.9687101248
2024-10-15 13:29:11.845878,2015.8182635131745,2019.6092447531178,2033.9678646517373,1432.5799188309886,101179.6779336501
2024-10-16 13:29:11.845878,2012.9238019016032,1998.5316670679208,2841.183294516858,1997.1124748667276,135771.7378168153
2024-10-17 13:29:11.845878,2023.0232453511421,2023.1676153097399,2036.9730942865585,1423.7508795232714,111217.311933244
2024-10-18 13:29:11.845878,1971.538577893473,1985.1049952598169,1998.8802543262354,1399.79732201049,97490.55582056049
2024-10-21 13:29:11.845878,1949.9925895205856,1958.0101158608109,1966.7083846483824,1375.181827075939,155861.26338274367
2024-10-22 13:29:11.845878,1923.962416426235,1917.5182611738114,2710.893369846958,1906.253470701235,54560.22499847927
2024-10-23 13:29:11.845878,1908.3717896078808,1897.947956253915,2703.974144292808,1887.9716592719014,116381.71279793393
2024-10-24 13:29:11.845878,1904.6871389293854,1909.5916070743565,1915.9977572218568,1345.1027926923166,54902.21455096814
2024-10-25 13:29:11.845878,1921.3104651339193,1909.2258883848394,2702.3098997961447,1906.0588078450237,84623.65326538558
2024-10-28 13:29:11.845878,1870.4577424523945,1871.6816681604823,1894.697248314982,1325.9237456534934,97107.28641686747
2024-10-29 13:29:11.845878,1816.852857395751,1819.8114522973517,1821.0979046441792,1287.8482543196194,58445.486592756
2024-10-30 13:29:11.845878,1807.6528870684724,1802.5544138503162,2537.083515592952,1796.199397454771,105229.5776626616
2024-10-31 13:29:11.845878,1776.8572182308526,1782.1040926110838,1797.550011992221,1256.6525847777864,53074.2768901994
2024-11-01 13:29:11.845878,1734.8280873315662,1725.9182915161057,2439.3971658454757,1715.9133726114685,123982.48818466
2024-11-04 13:29:11.845878,1701.277860798887,1715.9846404565894,1725.7566777089332,1201.7286962334065,103153.65339722052
2024-11-05 13:29:11.845878,1719.6058845779055,1723.7964710080332,1726.4783777902985,1219.8919241238184,83266.89580650031
2024-11-06 13:29:11.845878,1736.9610041374779,1733.3268946900926,2461.634023901377,1716.7992492199312,89512.41912264502
2024-11-07 13:29:11.845878,1758.884100039329,1759.061628572316,1778.1163730903152,1248.8219623309235,78361.0119634317
2024-11-08 13:29:11.845878,1765.2513597049303,1755.224153634561,2511.88399999341,1746.5266148621035,116469.23227646209
2024-11-11 13:29:11.845878,1727.057228854754,1739.607018926909,1743.8952827512499,1227.2624598912269,154051.9636779251
2024-11-12 13:29:11.845878,1770.825886433484,1781.568570749825,1788.7165547701031,1259.3472010430405,155812.72351186496
2024-11-13 13:29:11.845878,1789.5432830779653,1775.1358669559997,2519.362509874045,1767.377481434131,128239.11828737846
2024-11-14 13:29:11.845878,1804.9344508728327,1803.679228061202,2537.068758624722,1791.0439598930668,102122.29393366945
2024-11-15 13:29:11.845878,1837.9816235489093,1846.4218791440323,1846.8278815483377,1302.1086457275946,75423.47876386436
2024-11-18 13:29:11.845878,1849.3855903082474,1832.72139660441,2620.763072560239,1822.4348004695223,155174.50117847224
2024-11-19 13:29:11.845878,1804.8973433584579,1811.2672788678667,1819.5013295130639,1280.6923321618247,122727.71514483078
2024-11-20 13:29:11.845878,1827.8298812914359,1835.9350656838863,1855.7378119593986,1293.8397727374966,128450.03743388568
2024-11-21 13:29:11.845878,1814.3388457416127,1816.1466365427293,1830.2576648966196,1285.6688281985114,104056.58159293787
2024-11-22 13:29:11.845878,1795.8916697528941,1785.3908831292333,2534.980049640107,1777.341215584203,146985.65587814062
2024-11-25 13:29:11.845878,1829.1496683311182,1827.252380318877,2589.095521449143,1825.9458640299447,150491.9548085211
2024-11-26 13:29:11.845878,1853.7513119438756,1872.8439954806688,1880.7138268588722,1319.0503292756775,56595.76866688823
2024-11-27 13:29:11.845878,1824.8318530394156,1829.819675741219,1843.5539281142585,1285.9461157073151,85502.87539267945
2024-11-28 13:29:11.845878,1838.6530164757185,1838.5347368027906,2585.6331124581898,1828.938144344693,79404.04740699708
2024-11-29 13:29:11.845878,1860.2840645521842,1862.7081398339358,1868.7568555257867,1318.3383169302695,52344.3078902847
2024-12-02 13:29:11.845878,1825.6802519626492,1821.5459884572358,2572.6630767987135,1804.691947413119,117199.21421818003
2024-12-03 13:29:11.845878,1819.7806313996919,1820.3073883440468,1840.8182108984477,1293.2869639774246,121385.35006780438
2024-12-04 13:29:11.845878,1844.2648576564036,1845.8431597836257,1860.9445412135863,1306.9135951902042,143464.33460223413
2024-12-05 13:29:11.845878,1802.2408961428052,1800.3248997932478,2551.16684496939,1786.5392867237435,85678.28030539131
2024-12-06 13:29:11.845878,1775.8619974510143,1786.3712189042924,1791.1070379238517,1761.163168923529,144435.88659453674
2024-12-09 13:29:11.845878,1810.8568966378734,1815.4595134697101,1832.9472271117477,1792.874053979392,67433.45890245226
2024-12-10 13:29:11.845878,1794.7870091244383,1797.6225133133064,1811.6619384685764,1784.6798481854794,74660.17801899671
2024-12-11 13:29:11.845878,1818.5211441256993,1837.443086132791,1839.36914082089,1798.5282739078345,136377.93214201112
2024-12-12 13:29:11.845878,1766.912651370189,1761.1403533230168,1775.1553860394456,1757.5442579141195,106193.46712998286
2024-12-13 13:29:11.845878,1740.684991586869,1741.8954376870645,1757.0221946060549,1729.2789446775016,68649.07867178536
2024-12-16 13:29:11.845878,1731.7564759240015,1729.9187101754603,1740.0249543779105,1722.7877499879664,123620.09927099082
2024-12-17 13:29:11.845878,1730.73130326768,1727.9736524244543,1736.6478465300997,1723.2566518202148,92354.44556217926
2024-12-18 13:29:11.845878,1766.9365058423248,1761.9165618218346,1774.8555339818963,1743.6652019245093,133980.28346368432
2024-12-19 13:29:11.845878,1783.893709959569,1786.4667865052795,1803.90856522687,1758.7144857810486,72995.91745574593
2024-12-20 13:29:11.845878,1756.4841185326447,1759.9558325854055,1769.360708411516,1747.632751574682,152739.40171170374
2024-12-23 13:29:11.845878,1764.357040465016,1757.775528758621,1778.6234270373116,1751.9165848068544,118699.57460707614
2024-12-24 13:29:11.845878,1767.0911934486044,1776.751740338444,1783.1931151979152,1760.4961975039625,92269.84464822662
2024-12-25 13:29:11.845878,1807.582037339167,1807.93538821451,1808.6178845997586,1794.767675158089,105274.39163564643
2024-12-26 13:29:11.845878,1824.9840378391202,1818.484170708922,1851.6325631228467,1800.2363141314459,126749.04490982233
2024-12-27 13:29:11.845878,1818.431101482172,1822.421353033537,1836.2365660502287,1808.401236919999,66868.82085429384
2024-12-30 13:29:11.845878,1787.6988132217325,1778.1284084057806,1795.2786029497624,1776.5867502289257,101527.03889672302
2024-12-31 13:29:11.845878,1751.7971814000869,1759.2919911682707,1766.7361822974478,1739.2619905969486,56440.65950105443
2025-01-01 13:29:11.845878,1723.5785630026921,1717.9707798209065,1741.543183315678,1712.3497418965,54027.43040430803
2025-01-02 13:29:11.845878,1699.9875455092765,1716.4248513389693,1734.595875305225,1674.0480629922968,79783.15483815261
2025-01-03 13:29:11.845878,1655.0191177294344,1655.145911166019,1663.083687528631,1649.4965154725498,70688.11374106667
2025-01-06 13:29:11.845878,1677.9245625706249,1680.9707827613954,1700.9460702447445,1658.6381741819598,63698.81193127779
2025-01-07 13:29:11.845878,1711.7724818738373,1722.5992938924182,1738.6743183461344,1705.2034334750858,53481.43123751163
2025-01-08 13:29:11.845878,1710.103597220677,1706.6553716530705,1729.8759225099964,1695.7216080042385,99050.76773746198
2025-01-09 13:29:11.845878,1682.3864798121183,1682.835282431407,1693.5379747473125,1671.6683414229867,93302.23594005556
2025-01-10 13:29:11.845878,1715.8508520702126,1713.465899436714,1739.5507974146058,1703.861688559431,58109.6239613355
2025-01-13 13:29:11.845878,1732.5641551895426,1718.0764960762374,1737.690797255946,1703.2564957844065,154961.95952278862
2025-01-14 13:29:11.845878,1763.0591132838792,1767.6894121272016,1780.7723119154302,1749.5366012144161,133150.4232582606
2025-01-15 13:29:11.845878,1786.913591084423,1797.3791595847897,1818.323300589886,1775.3370633316908,61629.820156561604
2025-01-16 13:29:11.845878,1759.0787928784428,1779.2870131063212,1800.4535024209526,1734.5510264426825,88859.24577672852
2025-01-17 13:29:11.845878,1751.5286110139616,1746.8654730080793,1760.1484033270744,1727.6817788154299,80964.64242959759
2025-01-20 13:29:11.845878,1786.6710427775388,1797.088428770544,1818.432175297848,1778.0327295195552,67719.9504455287
2025-01-21 13:29:11.845878,1805.0471167519506,1804.1515358521929,1817.9962484045043,1796.1552719628698,111919.55154914068
2025-01-22 13:29:11.845878,1780.6330322416816,1778.1185620077108,1799.9902469545832,1772.0948748360483,93566.87980435257
2025-01-23 13:29:11.845878,1752.6221247151536,1750.269047293809,1764.3041453394233,1744.5458996678572,110051.9873544334
2025-01-24 13:29:11.845878,1794.099358888941,1797.6076969718188,1817.9216344681936,1769.040343725179,122208.94456594963
2025-01-27 13:29:11.845878,1780.0827355482131,1776.4535334353338,1785.7449091669055,1766.3066534236414,115789.5292014068
2025-01-28 13:29:11.845878,1764.5580942251527,1770.0028200731806,1780.1046698016485,1757.8422320431218,95303.67088130114
2025-01-29 13:29:11.845878,1759.797078209592,1756.2906227621909,1784.3718256849268,1738.143202469237,115495.32553505673
2025-01-30 13:29:11.845878,1795.2893844001705,1803.6629992237902,1830.0894682208173,1781.4471724528762,55377.83590527241
2025-01-31 13:29:11.845878,1816.7951801098834,1816.514247989488,1827.5449744729951,1791.8814892031783,85979.74572722129
2025-02-03 13:29:11.845878,1853.7638152949048,1864.8374998203863,1874.137848674112,1831.672368696319,67127.93119336244
2025-02-04 13:29:11.845878,1842.4462952122385,1820.2052572075538,1868.2333697975382,1815.8452284852897,106305.39432311566
2025-02-05 13:29:11.845878,1845.0979886225025,1865.0622822550993,1867.8326253811285,1831.2320629242142,86621.48603662677
2025-02-06 13:29:11.845878,1913.1205582811137,1912.6987728190907,1923.2366901762905,1894.8325566009414,88719.16875754908
2025-02-07 13:29:11.845878,1889.5891256116888,1874.0875103293513,1901.073143162411,1859.9068574514151,107196.31986859183
2025-02-10 13:29:11.845878,1865.9492994423488,1870.428038040317,1891.1143042569747,1843.6156999150924,58868.87780983944
2025-02-11 13:29:11.845878,1820.207715260003,1820.5062690093903,1839.615871426986,1808.356726055912,84484.34582907603
2025-02-12 13:29:11.845878,1842.9324279201373,1841.8142332528664,1859.2707921313058,1841.3338370793708,51083.07604972667
2025-02-13 13:29:11.845878,1839.8936445373715,1855.6502726300218,1862.2026722252244,1829.961996180365,123763.90865791803
2025-02-14 13:29:11.845878,1856.5695987120487,1851.7358176066482,1886.715584785748,1840.3583418845299,70547.16336201232
2025-02-17 13:29:11.845878,1847.3846104580095,1843.7789213274948,1872.0914348535778,1832.1491285783152,134251.1239888406
2025-02-18 13:29:11.845878,1864.9099989323634,1874.701790388057,1898.5875839416237,1846.523212223896,146356.14354929174
2025-02-19 13:29:11.845878,1866.9096917296783,1859.430148151392,1875.5080596210983,1839.5919212083984,100747.8569638235
2025-02-20 13:29:11.845878,1818.7802735451755,1828.7049520777778,1828.8146676505212,1801.4018340225796,104190.24119941812
2025-02-21 13:29:11.845878,1826.2333786260895,1823.1706158747083,1850.9616358481176,1821.9331741670053,112632.79948912929
2025-02-24 13:29:11.845878,1823.7332349163496,1825.1696267880213,1830.4580874682208,1802.604024523526,97994.78604050705
2025-02-25 13:29:11.845878,1819.451440052693,1826.1909294166492,1835.8288436404273,1794.3309909556228,151678.7013585647
2025-02-26 13:29:11.845878,1811.879250355075,1818.519184866387,1831.3715344419002,1789.2812772798939,87135.33603916453
2025-02-27 13:29:11.845878,1846.70772033597,1839.275097066185,1854.3047890452583,1826.1827134445357,136610.56435951288
2025-02-28 13:29:11.845878,1831.1148655585555,1834.4981065745856,1855.599132638988,1809.4696151030155,133546.69943480912
2025-03-03 13:29:11.845878,1825.0160540081235,1812.2114254147396,1836.9150218314405,1807.2964141034367,143237.93724449526
2025-03-04 13:29:11.845878,1798.0730411092527,1798.6553816458982,1801.8722696998227,1780.8407364968575,58262.08381835415
2025-03-05 13:29:11.845878,1777.9736818617366,1788.5763685793086,1807.1947636763036,1764.418699429637,154124.7582310146
2025-03-06 13:29:11.845878,1847.2751466388836,1845.6751011523118,1870.5211510617858,1835.5056588911496,70117.11475373022
2025-03-07 13:29:11.845878,1879.254655500614,1892.2394096229343,1900.1559159202084,1864.2766913765715,65924.68854401993
2025-03-10 13:29:11.845878,1908.7978461726054,1918.0194700785937,1925.2553152480468,1894.0887981173687,57205.291715934654
2025-03-11 13:29:11.845878,1914.5623980467421,1921.4025929879845,1932.004957961497,1902.7354198287992,83489.96941116193
2025-03-12 13:29:11.845878,1883.0313539520262,1883.1199819649182,1897.711024720954,1876.373590643459,98858.50751667788
2025-03-13 13:29:11.845878,1882.51138837604,1897.0606255884873,1899.170385282435,1868.859385511544,103404.40443408248
2025-03-14 13:29:11.845878,1872.706751176545,1877.2946337103417,1877.9761545921542,1861.6125116027622,94430.09144245058
2025-03-17 13:29:11.845878,1882.8686563885158,1884.2136675635475,1894.6727128627558,1875.5597595602746,106249.6016834722
2025-03-18 13:29:11.845878,1937.135012782872,1946.6542890284331,1948.536199865969,1910.43927742688,146018.39601441423
2025-03-19 13:29:11.845878,1962.1095108616669,1954.7286497401103,1975.6241514881779,1937.2055343799705,153987.54617635268
2025-03-20 13:29:11.845878,1969.7970953969823,1958.98786640561,1990.6008600711662,1947.6772950868208,56306.054049377606
2025-03-21 13:29:11.845878,1963.9651264664988,1970.999467722716,1974.3348201779309,1953.4062857102647,82173.43721809483
2025-03-24 13:29:11.845878,1994.9766072568243,1981.4484226472825,2028.8389142846231,1977.4483946801781,142750.34619477758
2025-03-25 13:29:11.845878,2008.1336788563385,1994.6239198974215,2030.5432655250102,1991.371245227263,74906.70972737033
2025-03-26 13:29:11.845878,2033.4422352057188,2035.214850447113,2048.7733464733014,2011.066160260851,136931.35780393792
2025-03-27 13:29:11.845878,2034.5585501162868,2024.1688672355112,2039.100267984815,2019.23572963857,83274.91052400002
